Serial Number,Actual Class Name,Actual Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec),Predict Class ID
959,red,2,test959.wav,test959.wav,44100,1.996938776,2
960,red,2,test960.wav,test960.wav,44100,1.811179138,2
961,red,2,test961.wav,test961.wav,44100,1.904058957,2
962,red,2,test962.wav,test962.wav,44100,1.764739229,2
963,red,2,test963.wav,test963.wav,44100,1.71829932,2
964,red,2,test964.wav,test964.wav,44100,1.950498866,2
965,red,2,test965.wav,test965.wav,44100,1.857619048,2
966,red,2,test966.wav,test966.wav,44100,1.996938776,1
967,red,2,test967.wav,test967.wav,44100,2.182698413,2
968,red,2,test968.wav,test968.wav,44100,1.811179138,2
969,red,2,test969.wav,test969.wav,44100,1.811179138,2
970,red,2,test970.wav,test970.wav,44100,1.439659864,2
971,red,2,test971.wav,test971.wav,44100,1.996938776,2
972,red,2,test972.wav,test972.wav,44100,1.950498866,2
973,red,2,test973.wav,test973.wav,44100,1.950498866,2
974,red,2,test974.wav,test974.wav,44100,2.043378685,2
975,red,2,test975.wav,test975.wav,44100,1.857619048,2
976,red,2,test976.wav,test976.wav,44100,1.904058957,2
977,red,2,test977.wav,test977.wav,44100,1.811179138,2
978,red,2,test978.wav,test978.wav,44100,2.043378685,2
979,red,2,test979.wav,test979.wav,44100,1.67185941,2
980,red,2,test980.wav,test980.wav,44100,1.486099773,2
981,red,2,test981.wav,test981.wav,44100,1.857619048,2
982,red,2,test982.wav,test982.wav,44100,1.811179138,2
983,red,2,test983.wav,test983.wav,44100,1.764739229,2
984,red,2,test984.wav,test984.wav,44100,1.857619048,2
985,red,2,test985.wav,test985.wav,44100,1.67185941,2
986,red,2,test986.wav,test986.wav,44100,1.67185941,3
987,red,2,test987.wav,test987.wav,44100,1.811179138,2
988,red,2,test988.wav,test988.wav,44100,1.71829932,2
989,red,2,test989.wav,test989.wav,44100,1.486099773,2
990,red,2,test990.wav,test990.wav,44100,1.300340136,2
991,red,2,test991.wav,test991.wav,44100,1.904058957,2
992,red,2,test992.wav,test992.wav,44100,1.625419501,2
993,red,2,test993.wav,test993.wav,44100,1.625419501,2
994,red,2,test994.wav,test994.wav,44100,1.764739229,3
995,red,2,test995.wav,test995.wav,44100,1.71829932,2
996,red,2,test996.wav,test996.wav,44100,3.01861678,2
997,red,2,test997.wav,test997.wav,44100,1.625419501,2
998,red,2,test998.wav,test998.wav,44100,1.486099773,2
999,red,2,test999.wav,test999.wav,44100,1.764739229,2
1000,red,2,test1000.wav,test1000.wav,44100,1.904058957,2
1001,red,2,test1001.wav,test1001.wav,44100,1.950498866,2
1002,red,2,test1002.wav,test1002.wav,44100,1.857619048,2
1003,red,2,test1003.wav,test1003.wav,44100,1.904058957,2
1004,red,2,test1004.wav,test1004.wav,44100,1.950498866,2
1005,red,2,test1005.wav,test1005.wav,44100,1.764739229,2
1006,red,2,test1006.wav,test1006.wav,44100,1.346780045,1
1007,red,2,test1007.wav,test1007.wav,44100,2.925736961,2
1008,red,2,test1008.wav,test1008.wav,44100,1.625419501,2
1009,red,2,test1009.wav,test1009.wav,44100,1.996938776,2
1010,red,2,test1010.wav,test1010.wav,44100,1.811179138,2
1011,red,2,test1011.wav,test1011.wav,44100,1.904058957,2
1012,red,2,test1012.wav,test1012.wav,44100,1.764739229,2
1013,red,2,test1013.wav,test1013.wav,44100,1.71829932,2
1014,red,2,test1014.wav,test1014.wav,44100,1.950498866,2
1015,red,2,test1015.wav,test1015.wav,44100,1.857619048,2
1016,red,2,test1016.wav,test1016.wav,44100,1.996938776,1
1017,red,2,test1017.wav,test1017.wav,44100,2.182698413,2
1018,red,2,test1018.wav,test1018.wav,44100,1.811179138,2
1019,red,2,test1019.wav,test1019.wav,44100,1.811179138,2
1020,red,2,test1020.wav,test1020.wav,44100,1.439659864,2
1021,red,2,test1021.wav,test1021.wav,44100,1.996938776,2
1022,red,2,test1022.wav,test1022.wav,44100,1.950498866,2
1023,red,2,test1023.wav,test1023.wav,44100,1.950498866,2
1024,red,2,test1024.wav,test1024.wav,44100,2.043378685,2
1025,red,2,test1025.wav,test1025.wav,44100,1.857619048,2
1026,red,2,test1026.wav,test1026.wav,44100,1.904058957,2
1027,red,2,test1027.wav,test1027.wav,44100,1.811179138,2
1028,red,2,test1028.wav,test1028.wav,44100,2.043378685,2
1029,red,2,test1029.wav,test1029.wav,44100,1.67185941,2
1030,red,2,test1030.wav,test1030.wav,44100,1.486099773,2
1031,red,2,test1031.wav,test1031.wav,44100,1.857619048,2
1032,red,2,test1032.wav,test1032.wav,44100,1.811179138,2
1033,red,2,test1033.wav,test1033.wav,44100,1.764739229,2
1034,red,2,test1034.wav,test1034.wav,44100,1.857619048,2
1035,red,2,test1035.wav,test1035.wav,44100,1.67185941,2
1036,red,2,test1036.wav,test1036.wav,44100,1.67185941,3
1037,red,2,test1037.wav,test1037.wav,44100,1.811179138,2
1038,red,2,test1038.wav,test1038.wav,44100,1.71829932,2
1039,red,2,test1039.wav,test1039.wav,44100,1.486099773,2
1040,red,2,test1040.wav,test1040.wav,44100,1.300340136,2
1041,red,2,test1041.wav,test1041.wav,44100,1.904058957,2
1042,red,2,test1042.wav,test1042.wav,44100,1.625419501,2
1043,red,2,test1043.wav,test1043.wav,44100,1.625419501,2
1044,red,2,test1044.wav,test1044.wav,44100,1.764739229,3
1045,red,2,test1045.wav,test1045.wav,44100,1.71829932,2
1046,red,2,test1046.wav,test1046.wav,44100,3.01861678,2
1047,red,2,test1047.wav,test1047.wav,44100,1.625419501,2
1048,red,2,test1048.wav,test1048.wav,44100,1.486099773,2
1049,red,2,test1049.wav,test1049.wav,44100,1.764739229,2
1050,red,2,test1050.wav,test1050.wav,44100,1.904058957,2
1051,red,2,test1051.wav,test1051.wav,44100,1.857619048,2
1052,red,2,test1052.wav,test1052.wav,44100,1.161020408,2
1053,red,2,test1053.wav,test1053.wav,44100,1.857619048,2
1054,red,2,test1054.wav,test1054.wav,44100,1.486099773,2
1055,red,2,test1055.wav,test1055.wav,44100,0.928820862,2
1056,red,2,test1056.wav,test1056.wav,44100,0.975260771,2
1057,red,2,test1057.wav,test1057.wav,44100,1.114580499,2
1058,red,2,test1058.wav,test1058.wav,44100,1.02170068,1
1059,red,2,test1059.wav,test1059.wav,44100,0.835941043,2
1060,red,2,test1060.wav,test1060.wav,44100,1.114580499,2
1061,red,2,test1061.wav,test1061.wav,44100,0.975260771,2
1062,red,2,test1062.wav,test1062.wav,44100,1.207460317,2
1063,red,2,test1063.wav,test1063.wav,44100,1.207460317,2
1064,red,2,test1064.wav,test1064.wav,44100,1.02170068,2
1065,red,2,test1065.wav,test1065.wav,44100,1.114580499,2
1066,red,2,test1066.wav,test1066.wav,44100,0.928820862,2
1067,red,2,test1067.wav,test1067.wav,44100,1.71829932,2
1068,red,2,test1068.wav,test1068.wav,44100,1.114580499,2
1069,red,2,test1069.wav,test1069.wav,44100,1.02170068,2
1070,red,2,test1070.wav,test1070.wav,44100,1.114580499,2
1071,red,2,test1071.wav,test1071.wav,44100,1.161020408,2
1072,red,2,test1072.wav,test1072.wav,44100,1.114580499,2
1073,red,2,test1073.wav,test1073.wav,44100,1.253900227,2
1074,red,2,test1074.wav,test1074.wav,44100,1.161020408,2
1075,red,2,test1075.wav,test1075.wav,44100,0.975260771,2
1076,red,2,test1076.wav,test1076.wav,44100,0.975260771,2
1077,red,2,test1077.wav,test1077.wav,44100,0.975260771,2
1078,red,2,test1078.wav,test1078.wav,44100,0.928820862,2
1079,red,2,test1079.wav,test1079.wav,44100,0.835941043,2
1080,red,2,test1080.wav,test1080.wav,44100,1.114580499,2
1081,red,2,test1081.wav,test1081.wav,44100,0.928820862,2
1082,red,2,test1082.wav,test1082.wav,44100,1.114580499,2
1083,red,2,test1083.wav,test1083.wav,44100,1.02170068,2
1084,red,2,test1084.wav,test1084.wav,44100,1.207460317,2
1085,red,2,test1085.wav,test1085.wav,44100,1.06814059,2
1086,red,2,test1086.wav,test1086.wav,44100,1.06814059,1
1087,red,2,test1087.wav,test1087.wav,44100,0.975260771,2
1088,red,2,test1088.wav,test1088.wav,44100,0.835941043,2
1089,red,2,test1089.wav,test1089.wav,44100,0.743061224,2
1090,red,2,test1090.wav,test1090.wav,44100,0.928820862,2
1091,red,2,test1091.wav,test1091.wav,44100,0.882380952,2
1092,red,2,test1092.wav,test1092.wav,44100,1.06814059,2
1093,red,2,test1093.wav,test1093.wav,44100,1.161020408,2
1094,red,2,test1094.wav,test1094.wav,44100,0.928820862,2
1095,red,2,test1095.wav,test1095.wav,44100,0.975260771,2
1096,red,2,test1096.wav,test1096.wav,44100,1.114580499,2
1097,red,2,test1097.wav,test1097.wav,44100,1.253900227,2
1098,red,2,test1098.wav,test1098.wav,44100,0.975260771,2
1099,red,2,test1099.wav,test1099.wav,44100,1.06814059,2
1100,red,2,test1100.wav,test1100.wav,44100,1.161020408,2
1101,red,2,test1101.wav,test1101.wav,44100,1.950498866,2
1102,red,2,test1102.wav,test1102.wav,44100,1.857619048,2
1103,red,2,test1103.wav,test1103.wav,44100,1.904058957,2
1104,red,2,test1104.wav,test1104.wav,44100,1.950498866,2
1105,red,2,test1105.wav,test1105.wav,44100,1.764739229,2
1106,red,2,test1106.wav,test1106.wav,44100,1.346780045,1
1107,red,2,test1107.wav,test1107.wav,44100,2.925736961,2
1108,red,2,test1108.wav,test1108.wav,44100,1.625419501,2
1109,red,2,test1109.wav,test1109.wav,44100,1.996938776,2
1110,red,2,test1110.wav,test1110.wav,44100,1.811179138,2
1111,red,2,test1111.wav,test1111.wav,44100,1.904058957,2
1112,red,2,test1112.wav,test1112.wav,44100,1.764739229,2
1113,red,2,test1113.wav,test1113.wav,44100,1.71829932,2
1114,red,2,test1114.wav,test1114.wav,44100,1.950498866,2
1115,red,2,test1115.wav,test1115.wav,44100,1.857619048,2
1116,red,2,test1116.wav,test1116.wav,44100,1.996938776,1
1117,red,2,test1117.wav,test1117.wav,44100,2.182698413,2
1118,red,2,test1118.wav,test1118.wav,44100,1.811179138,2
1119,red,2,test1119.wav,test1119.wav,44100,1.811179138,2
1120,red,2,test1120.wav,test1120.wav,44100,1.439659864,2
1121,red,2,test1121.wav,test1121.wav,44100,1.996938776,2
1122,red,2,test1122.wav,test1122.wav,44100,1.950498866,2
1123,red,2,test1123.wav,test1123.wav,44100,1.950498866,2
1124,red,2,test1124.wav,test1124.wav,44100,2.043378685,2
1125,red,2,test1125.wav,test1125.wav,44100,1.857619048,2
1126,red,2,test1126.wav,test1126.wav,44100,1.904058957,2
1127,red,2,test1127.wav,test1127.wav,44100,1.811179138,2
1128,red,2,test1128.wav,test1128.wav,44100,2.043378685,2
1129,red,2,test1129.wav,test1129.wav,44100,1.67185941,2
1130,red,2,test1130.wav,test1130.wav,44100,1.486099773,2
1131,red,2,test1131.wav,test1131.wav,44100,1.857619048,2
1132,red,2,test1132.wav,test1132.wav,44100,1.811179138,2
1133,red,2,test1133.wav,test1133.wav,44100,1.764739229,2
1134,red,2,test1134.wav,test1134.wav,44100,1.857619048,2
1135,red,2,test1135.wav,test1135.wav,44100,1.67185941,2
1136,red,2,test1136.wav,test1136.wav,44100,1.67185941,3
1137,red,2,test1137.wav,test1137.wav,44100,1.811179138,2
1138,red,2,test1138.wav,test1138.wav,44100,1.71829932,2
1139,red,2,test1139.wav,test1139.wav,44100,1.486099773,2
1140,red,2,test1140.wav,test1140.wav,44100,1.300340136,2
1141,red,2,test1141.wav,test1141.wav,44100,1.904058957,2
1142,red,2,test1142.wav,test1142.wav,44100,1.625419501,2
1143,red,2,test1143.wav,test1143.wav,44100,1.625419501,2
1144,red,2,test1144.wav,test1144.wav,44100,1.764739229,3
1145,red,2,test1145.wav,test1145.wav,44100,1.71829932,2
1146,red,2,test1146.wav,test1146.wav,44100,3.01861678,2
1147,red,2,test1147.wav,test1147.wav,44100,1.625419501,2
1148,red,2,test1148.wav,test1148.wav,44100,1.486099773,2
1149,red,2,test1149.wav,test1149.wav,44100,1.764739229,2
1150,red,2,test1150.wav,test1150.wav,44100,1.904058957,2
1151,red,2,test1151.wav,test1151.wav,44100,1.950498866,2
1152,red,2,test1152.wav,test1152.wav,44100,1.857619048,2
1153,red,2,test1153.wav,test1153.wav,44100,1.904058957,2
1154,red,2,test1154.wav,test1154.wav,44100,1.950498866,2
1155,red,2,test1155.wav,test1155.wav,44100,1.764739229,2
1156,red,2,test1156.wav,test1156.wav,44100,1.346780045,1
1157,red,2,test1157.wav,test1157.wav,44100,2.925736961,2
1158,red,2,test1158.wav,test1158.wav,44100,1.625419501,2
1159,red,2,test1159.wav,test1159.wav,44100,1.996938776,2
1160,red,2,test1160.wav,test1160.wav,44100,1.811179138,2
1161,red,2,test1161.wav,test1161.wav,44100,1.904058957,2
1162,red,2,test1162.wav,test1162.wav,44100,1.764739229,2
1163,red,2,test1163.wav,test1163.wav,44100,1.71829932,2
1164,red,2,test1164.wav,test1164.wav,44100,1.950498866,2
1165,red,2,test1165.wav,test1165.wav,44100,1.857619048,2
1166,red,2,test1166.wav,test1166.wav,44100,1.996938776,1
1167,red,2,test1167.wav,test1167.wav,44100,2.182698413,2
1168,red,2,test1168.wav,test1168.wav,44100,1.811179138,2
1169,red,2,test1169.wav,test1169.wav,44100,1.811179138,2
1170,red,2,test1170.wav,test1170.wav,44100,1.439659864,2
1171,red,2,test1171.wav,test1171.wav,44100,1.996938776,2
1172,red,2,test1172.wav,test1172.wav,44100,1.950498866,2
1173,red,2,test1173.wav,test1173.wav,44100,1.950498866,2
1174,red,2,test1174.wav,test1174.wav,44100,2.043378685,2
1175,red,2,test1175.wav,test1175.wav,44100,1.857619048,2
1176,red,2,test1176.wav,test1176.wav,44100,1.904058957,2
1177,red,2,test1177.wav,test1177.wav,44100,1.811179138,2
1178,red,2,test1178.wav,test1178.wav,44100,2.043378685,2
1179,red,2,test1179.wav,test1179.wav,44100,1.67185941,2
1180,red,2,test1180.wav,test1180.wav,44100,1.486099773,2
1181,red,2,test1181.wav,test1181.wav,44100,1.857619048,2
1182,red,2,test1182.wav,test1182.wav,44100,1.811179138,2
1183,red,2,test1183.wav,test1183.wav,44100,1.764739229,2
1184,red,2,test1184.wav,test1184.wav,44100,1.857619048,2
1185,red,2,test1185.wav,test1185.wav,44100,1.67185941,2
1186,red,2,test1186.wav,test1186.wav,44100,1.67185941,3
1187,red,2,test1187.wav,test1187.wav,44100,1.811179138,2
1188,red,2,test1188.wav,test1188.wav,44100,1.71829932,2
1189,red,2,test1189.wav,test1189.wav,44100,1.486099773,2
1190,red,2,test1190.wav,test1190.wav,44100,1.300340136,2
1191,red,2,test1191.wav,test1191.wav,44100,1.904058957,2
1192,red,2,test1192.wav,test1192.wav,44100,1.625419501,2
1193,red,2,test1193.wav,test1193.wav,44100,1.625419501,2
1194,red,2,test1194.wav,test1194.wav,44100,1.764739229,3
1195,red,2,test1195.wav,test1195.wav,44100,1.71829932,2
1196,red,2,test1196.wav,test1196.wav,44100,3.01861678,2
1197,red,2,test1197.wav,test1197.wav,44100,1.625419501,2
1198,red,2,test1198.wav,test1198.wav,44100,1.486099773,2
1199,red,2,test1199.wav,test1199.wav,44100,1.764739229,2
1200,red,2,test1200.wav,test1200.wav,44100,1.904058957,2
1201,red,2,test1201.wav,test1201.wav,44100,1.857619048,2
1202,red,2,test1202.wav,test1202.wav,44100,1.161020408,2
1203,red,2,test1203.wav,test1203.wav,44100,1.857619048,2
1204,red,2,test1204.wav,test1204.wav,44100,1.486099773,2
1205,red,2,test1205.wav,test1205.wav,44100,0.928820862,2
1206,red,2,test1206.wav,test1206.wav,44100,0.975260771,2
1207,red,2,test1207.wav,test1207.wav,44100,1.114580499,2
1208,red,2,test1208.wav,test1208.wav,44100,1.02170068,1
1209,red,2,test1209.wav,test1209.wav,44100,0.835941043,2
1210,red,2,test1210.wav,test1210.wav,44100,1.114580499,2
1211,red,2,test1211.wav,test1211.wav,44100,0.975260771,2
1212,red,2,test1212.wav,test1212.wav,44100,1.207460317,2
1213,red,2,test1213.wav,test1213.wav,44100,1.207460317,2
1214,red,2,test1214.wav,test1214.wav,44100,1.02170068,2
1215,red,2,test1215.wav,test1215.wav,44100,1.114580499,2
1216,red,2,test1216.wav,test1216.wav,44100,0.928820862,2
1217,red,2,test1217.wav,test1217.wav,44100,1.71829932,2
1218,red,2,test1218.wav,test1218.wav,44100,1.114580499,2
1219,red,2,test1219.wav,test1219.wav,44100,1.02170068,2
1220,red,2,test1220.wav,test1220.wav,44100,1.114580499,2
1221,red,2,test1221.wav,test1221.wav,44100,1.161020408,2
1222,red,2,test1222.wav,test1222.wav,44100,1.114580499,2
1223,red,2,test1223.wav,test1223.wav,44100,1.253900227,2
1224,red,2,test1224.wav,test1224.wav,44100,1.161020408,2
1225,red,2,test1225.wav,test1225.wav,44100,0.975260771,2
1226,red,2,test1226.wav,test1226.wav,44100,0.975260771,2
1227,red,2,test1227.wav,test1227.wav,44100,0.975260771,2
1228,red,2,test1228.wav,test1228.wav,44100,0.928820862,2
1229,red,2,test1229.wav,test1229.wav,44100,0.835941043,2
1230,red,2,test1230.wav,test1230.wav,44100,1.114580499,2
1231,red,2,test1231.wav,test1231.wav,44100,0.928820862,2
1232,red,2,test1232.wav,test1232.wav,44100,1.114580499,2
1233,red,2,test1233.wav,test1233.wav,44100,1.02170068,2
1234,red,2,test1234.wav,test1234.wav,44100,1.207460317,2
1235,red,2,test1235.wav,test1235.wav,44100,1.06814059,2
1236,red,2,test1236.wav,test1236.wav,44100,1.06814059,1
1237,red,2,test1237.wav,test1237.wav,44100,0.975260771,2
1238,red,2,test1238.wav,test1238.wav,44100,0.835941043,2
1239,red,2,test1239.wav,test1239.wav,44100,0.743061224,2
1240,red,2,test1240.wav,test1240.wav,44100,0.928820862,2
1241,red,2,test1241.wav,test1241.wav,44100,0.882380952,2
1242,red,2,test1242.wav,test1242.wav,44100,1.06814059,2
1243,red,2,test1243.wav,test1243.wav,44100,1.161020408,2
1244,red,2,test1244.wav,test1244.wav,44100,0.928820862,2
1245,red,2,test1245.wav,test1245.wav,44100,0.975260771,2
1246,red,2,test1246.wav,test1246.wav,44100,1.114580499,2
1247,red,2,test1247.wav,test1247.wav,44100,1.253900227,2
1248,red,2,test1248.wav,test1248.wav,44100,0.975260771,2
1249,red,2,test1249.wav,test1249.wav,44100,1.06814059,2
1250,red,2,test1250.wav,test1250.wav,44100,1.161020408,2
1251,red,2,test1251.wav,test1251.wav,44100,1.950498866,2
1252,red,2,test1252.wav,test1252.wav,44100,1.857619048,2
1253,red,2,test1253.wav,test1253.wav,44100,1.904058957,2
1254,red,2,test1254.wav,test1254.wav,44100,1.950498866,2
1255,red,2,test1255.wav,test1255.wav,44100,1.764739229,2
1256,red,2,test1256.wav,test1256.wav,44100,1.346780045,1
1257,red,2,test1257.wav,test1257.wav,44100,2.925736961,2
1258,red,2,test1258.wav,test1258.wav,44100,1.625419501,2
1259,red,2,test1259.wav,test1259.wav,44100,1.996938776,2
1260,red,2,test1260.wav,test1260.wav,44100,1.811179138,2
1261,red,2,test1261.wav,test1261.wav,44100,1.904058957,2
1262,red,2,test1262.wav,test1262.wav,44100,1.764739229,2
1263,red,2,test1263.wav,test1263.wav,44100,1.71829932,2
1264,red,2,test1264.wav,test1264.wav,44100,1.950498866,2
1265,red,2,test1265.wav,test1265.wav,44100,1.857619048,2
1266,red,2,test1266.wav,test1266.wav,44100,1.996938776,1
1267,red,2,test1267.wav,test1267.wav,44100,2.182698413,2
1268,red,2,test1268.wav,test1268.wav,44100,1.811179138,2
1269,red,2,test1269.wav,test1269.wav,44100,1.811179138,2
1270,red,2,test1270.wav,test1270.wav,44100,1.439659864,2
1271,red,2,test1271.wav,test1271.wav,44100,1.996938776,2
1272,red,2,test1272.wav,test1272.wav,44100,1.950498866,2
1273,red,2,test1273.wav,test1273.wav,44100,1.950498866,2
1274,red,2,test1274.wav,test1274.wav,44100,2.043378685,2
1275,red,2,test1275.wav,test1275.wav,44100,1.857619048,2
1276,red,2,test1276.wav,test1276.wav,44100,1.904058957,2
1277,red,2,test1277.wav,test1277.wav,44100,1.811179138,2
1278,red,2,test1278.wav,test1278.wav,44100,2.043378685,2
1279,red,2,test1279.wav,test1279.wav,44100,1.67185941,2
1280,red,2,test1280.wav,test1280.wav,44100,1.486099773,2
1281,red,2,test1281.wav,test1281.wav,44100,1.857619048,2
1282,red,2,test1282.wav,test1282.wav,44100,1.811179138,2
1283,red,2,test1283.wav,test1283.wav,44100,1.764739229,2
1284,red,2,test1284.wav,test1284.wav,44100,1.857619048,2
1285,red,2,test1285.wav,test1285.wav,44100,1.67185941,2
1286,red,2,test1286.wav,test1286.wav,44100,1.67185941,3
1287,red,2,test1287.wav,test1287.wav,44100,1.811179138,2
1288,red,2,test1288.wav,test1288.wav,44100,1.71829932,2
1289,red,2,test1289.wav,test1289.wav,44100,1.486099773,2
1290,red,2,test1290.wav,test1290.wav,44100,1.300340136,2
1291,red,2,test1291.wav,test1291.wav,44100,1.904058957,2
1292,red,2,test1292.wav,test1292.wav,44100,1.625419501,2
1293,red,2,test1293.wav,test1293.wav,44100,1.625419501,2
1294,red,2,test1294.wav,test1294.wav,44100,1.764739229,3
1295,red,2,test1295.wav,test1295.wav,44100,1.71829932,2
1296,red,2,test1296.wav,test1296.wav,44100,3.01861678,2
1297,red,2,test1297.wav,test1297.wav,44100,1.625419501,2
1298,red,2,test1298.wav,test1298.wav,44100,1.486099773,2
1299,red,2,test1299.wav,test1299.wav,44100,1.764739229,2
1300,red,2,test1300.wav,test1300.wav,44100,1.904058957,2
1301,red,2,test1301.wav,test1301.wav,44100,1.950498866,2
1302,red,2,test1302.wav,test1302.wav,44100,1.857619048,2
1303,red,2,test1303.wav,test1303.wav,44100,1.904058957,2
1304,red,2,test1304.wav,test1304.wav,44100,1.950498866,2
1305,red,2,test1305.wav,test1305.wav,44100,1.764739229,2
1306,red,2,test1306.wav,test1306.wav,44100,1.346780045,1
1307,red,2,test1307.wav,test1307.wav,44100,2.925736961,2
1308,red,2,test1308.wav,test1308.wav,44100,1.625419501,2
1309,red,2,test1309.wav,test1309.wav,44100,1.996938776,2
1310,red,2,test1310.wav,test1310.wav,44100,1.811179138,2
1311,red,2,test1311.wav,test1311.wav,44100,1.904058957,2
1312,red,2,test1312.wav,test1312.wav,44100,1.764739229,2
1313,red,2,test1313.wav,test1313.wav,44100,1.71829932,2
1314,red,2,test1314.wav,test1314.wav,44100,1.950498866,2
1315,red,2,test1315.wav,test1315.wav,44100,1.857619048,2
1316,red,2,test1316.wav,test1316.wav,44100,1.996938776,1
1317,red,2,test1317.wav,test1317.wav,44100,2.182698413,2
1318,red,2,test1318.wav,test1318.wav,44100,1.811179138,2
1319,red,2,test1319.wav,test1319.wav,44100,1.811179138,2
1320,red,2,test1320.wav,test1320.wav,44100,1.439659864,2
1321,red,2,test1321.wav,test1321.wav,44100,1.996938776,2
1322,red,2,test1322.wav,test1322.wav,44100,1.950498866,2
1323,red,2,test1323.wav,test1323.wav,44100,1.950498866,2
1324,red,2,test1324.wav,test1324.wav,44100,2.043378685,2
1325,red,2,test1325.wav,test1325.wav,44100,1.857619048,2
1326,red,2,test1326.wav,test1326.wav,44100,1.904058957,2
1327,red,2,test1327.wav,test1327.wav,44100,1.811179138,2
1328,red,2,test1328.wav,test1328.wav,44100,2.043378685,2
1329,red,2,test1329.wav,test1329.wav,44100,1.67185941,2
1330,red,2,test1330.wav,test1330.wav,44100,1.486099773,2
1331,red,2,test1331.wav,test1331.wav,44100,1.857619048,2
1332,red,2,test1332.wav,test1332.wav,44100,1.811179138,2
1333,red,2,test1333.wav,test1333.wav,44100,1.764739229,2
1334,red,2,test1334.wav,test1334.wav,44100,1.857619048,2
1335,red,2,test1335.wav,test1335.wav,44100,1.67185941,2
1336,red,2,test1336.wav,test1336.wav,44100,1.67185941,3
1337,red,2,test1337.wav,test1337.wav,44100,1.811179138,2
1338,red,2,test1338.wav,test1338.wav,44100,1.71829932,2
1339,red,2,test1339.wav,test1339.wav,44100,1.486099773,2
1340,red,2,test1340.wav,test1340.wav,44100,1.300340136,2
1341,red,2,test1341.wav,test1341.wav,44100,1.904058957,2
1342,red,2,test1342.wav,test1342.wav,44100,1.625419501,2
1343,red,2,test1343.wav,test1343.wav,44100,1.625419501,2
1344,red,2,test1344.wav,test1344.wav,44100,1.764739229,3
1345,red,2,test1345.wav,test1345.wav,44100,1.71829932,2
1346,red,2,test1346.wav,test1346.wav,44100,3.01861678,2
1347,red,2,test1347.wav,test1347.wav,44100,1.625419501,2
1348,red,2,test1348.wav,test1348.wav,44100,1.486099773,2
1349,red,2,test1349.wav,test1349.wav,44100,1.764739229,2
1350,red,2,test1350.wav,test1350.wav,44100,1.904058957,2
1351,red,2,test1351.wav,test1351.wav,44100,1.857619048,2
1352,red,2,test1352.wav,test1352.wav,44100,1.161020408,2
1353,red,2,test1353.wav,test1353.wav,44100,1.857619048,2
1354,red,2,test1354.wav,test1354.wav,44100,1.486099773,2
1355,red,2,test1355.wav,test1355.wav,44100,0.928820862,2
1356,red,2,test1356.wav,test1356.wav,44100,0.975260771,2
1357,red,2,test1357.wav,test1357.wav,44100,1.114580499,2
1358,red,2,test1358.wav,test1358.wav,44100,1.02170068,1
1359,red,2,test1359.wav,test1359.wav,44100,0.835941043,2
1360,red,2,test1360.wav,test1360.wav,44100,1.114580499,2
1361,red,2,test1361.wav,test1361.wav,44100,0.975260771,2
1362,red,2,test1362.wav,test1362.wav,44100,1.207460317,2
1363,red,2,test1363.wav,test1363.wav,44100,1.207460317,2
1364,red,2,test1364.wav,test1364.wav,44100,1.02170068,2
1365,red,2,test1365.wav,test1365.wav,44100,1.114580499,2
1366,red,2,test1366.wav,test1366.wav,44100,0.928820862,2
1367,red,2,test1367.wav,test1367.wav,44100,1.71829932,2
1368,red,2,test1368.wav,test1368.wav,44100,1.114580499,2
1369,red,2,test1369.wav,test1369.wav,44100,1.02170068,2
1370,red,2,test1370.wav,test1370.wav,44100,1.114580499,2
1371,red,2,test1371.wav,test1371.wav,44100,1.161020408,2
1372,red,2,test1372.wav,test1372.wav,44100,1.114580499,2
1373,red,2,test1373.wav,test1373.wav,44100,1.253900227,2
1374,red,2,test1374.wav,test1374.wav,44100,1.161020408,2
1375,red,2,test1375.wav,test1375.wav,44100,0.975260771,2
1376,red,2,test1376.wav,test1376.wav,44100,0.975260771,2
1377,red,2,test1377.wav,test1377.wav,44100,0.975260771,2
1378,red,2,test1378.wav,test1378.wav,44100,0.928820862,2
1379,red,2,test1379.wav,test1379.wav,44100,0.835941043,2
1380,red,2,test1380.wav,test1380.wav,44100,1.114580499,2
1381,red,2,test1381.wav,test1381.wav,44100,0.928820862,2
1382,red,2,test1382.wav,test1382.wav,44100,1.114580499,2
1383,red,2,test1383.wav,test1383.wav,44100,1.02170068,2
1384,red,2,test1384.wav,test1384.wav,44100,1.207460317,2
1385,red,2,test1385.wav,test1385.wav,44100,1.06814059,2
1386,red,2,test1386.wav,test1386.wav,44100,1.06814059,1
1387,red,2,test1387.wav,test1387.wav,44100,0.975260771,2
1388,red,2,test1388.wav,test1388.wav,44100,0.835941043,2
1389,red,2,test1389.wav,test1389.wav,44100,0.743061224,2
1390,red,2,test1390.wav,test1390.wav,44100,0.928820862,2
1391,red,2,test1391.wav,test1391.wav,44100,0.882380952,2
1392,red,2,test1392.wav,test1392.wav,44100,1.06814059,2
1393,red,2,test1393.wav,test1393.wav,44100,1.161020408,2
1394,red,2,test1394.wav,test1394.wav,44100,0.928820862,2
1395,red,2,test1395.wav,test1395.wav,44100,0.975260771,2
1396,red,2,test1396.wav,test1396.wav,44100,1.114580499,2
1397,red,2,test1397.wav,test1397.wav,44100,1.253900227,2
