Serial Number,Actual Class Name,Actual Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec)
1066,red,2,test1066.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1066.wav,44100,0.928820862
1067,red,2,test1067.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1067.wav,44100,1.71829932
1068,red,2,test1068.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1068.wav,44100,1.114580499
1069,red,2,test1069.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1069.wav,44100,1.02170068
1070,red,2,test1070.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1070.wav,44100,1.114580499
1071,red,2,test1071.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1071.wav,44100,1.161020408
1072,red,2,test1072.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1072.wav,44100,1.114580499
1073,red,2,test1073.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1073.wav,44100,1.253900227
1074,red,2,test1074.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1074.wav,44100,1.161020408
1075,red,2,test1075.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1075.wav,44100,0.975260771
1076,red,2,test1076.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1076.wav,44100,0.975260771
1077,red,2,test1077.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1077.wav,44100,0.975260771
1078,red,2,test1078.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1078.wav,44100,0.928820862
1079,red,2,test1079.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1079.wav,44100,0.835941043
1080,red,2,test1080.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1080.wav,44100,1.114580499
1081,red,2,test1081.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1081.wav,44100,0.928820862
1082,red,2,test1082.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1082.wav,44100,1.114580499
1083,red,2,test1083.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1083.wav,44100,1.02170068
1084,red,2,test1084.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1084.wav,44100,1.207460317
1085,red,2,test1085.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1085.wav,44100,1.06814059
1086,red,2,test1086.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1086.wav,44100,1.06814059
1087,red,2,test1087.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1087.wav,44100,0.975260771
1088,red,2,test1088.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1088.wav,44100,0.835941043
1089,red,2,test1089.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1089.wav,44100,0.743061224
1090,red,2,test1090.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1090.wav,44100,0.928820862
1091,red,2,test1091.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1091.wav,44100,0.882380952
1092,red,2,test1092.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1092.wav,44100,1.06814059
1093,red,2,test1093.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1093.wav,44100,1.161020408
1094,red,2,test1094.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1094.wav,44100,0.928820862
1095,red,2,test1095.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1095.wav,44100,0.975260771
1096,red,2,test1096.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1096.wav,44100,1.114580499
1097,red,2,test1097.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1097.wav,44100,1.253900227
1098,red,2,test1098.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1098.wav,44100,0.975260771
1099,red,2,test1099.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1099.wav,44100,1.06814059
1100,red,2,test1100.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1100.wav,44100,1.161020408
1101,red,2,test1101.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1101.wav,44100,1.950498866
1102,red,2,test1102.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1102.wav,44100,1.857619048
1103,red,2,test1103.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1103.wav,44100,1.904058957
1104,red,2,test1104.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1104.wav,44100,1.950498866
1105,red,2,test1105.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1105.wav,44100,1.764739229
1106,red,2,test1106.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1106.wav,44100,1.346780045
1107,red,2,test1107.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1107.wav,44100,2.925736961
1108,red,2,test1108.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1108.wav,44100,1.625419501
1109,red,2,test1109.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1109.wav,44100,1.996938776
1110,red,2,test1110.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1110.wav,44100,1.811179138
1111,red,2,test1111.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1111.wav,44100,1.904058957
1112,red,2,test1112.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1112.wav,44100,1.764739229
1113,red,2,test1113.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1113.wav,44100,1.71829932
1114,red,2,test1114.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1114.wav,44100,1.950498866
1115,red,2,test1115.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1115.wav,44100,1.857619048
1116,red,2,test1116.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1116.wav,44100,1.996938776
1117,red,2,test1117.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1117.wav,44100,2.182698413
1118,red,2,test1118.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1118.wav,44100,1.811179138
1119,red,2,test1119.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1119.wav,44100,1.811179138
1120,red,2,test1120.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1120.wav,44100,1.439659864
1121,red,2,test1121.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1121.wav,44100,1.996938776
1122,red,2,test1122.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1122.wav,44100,1.950498866
1123,red,2,test1123.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1123.wav,44100,1.950498866
1124,red,2,test1124.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1124.wav,44100,2.043378685
1125,red,2,test1125.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1125.wav,44100,1.857619048
1126,red,2,test1126.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1126.wav,44100,1.904058957
1127,red,2,test1127.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1127.wav,44100,1.811179138
1128,red,2,test1128.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1128.wav,44100,2.043378685
1129,red,2,test1129.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1129.wav,44100,1.67185941
1130,red,2,test1130.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1130.wav,44100,1.486099773
1131,red,2,test1131.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1131.wav,44100,1.857619048
1132,red,2,test1132.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1132.wav,44100,1.811179138
1133,red,2,test1133.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1133.wav,44100,1.764739229
1134,red,2,test1134.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1134.wav,44100,1.857619048
1135,red,2,test1135.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1135.wav,44100,1.67185941
1136,red,2,test1136.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1136.wav,44100,1.67185941
1137,red,2,test1137.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1137.wav,44100,1.811179138
1138,red,2,test1138.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1138.wav,44100,1.71829932
1139,red,2,test1139.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1139.wav,44100,1.486099773
1140,red,2,test1140.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1140.wav,44100,1.300340136
1141,red,2,test1141.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1141.wav,44100,1.904058957
1142,red,2,test1142.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1142.wav,44100,1.625419501
1143,red,2,test1143.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1143.wav,44100,1.625419501
1144,red,2,test1144.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1144.wav,44100,1.764739229
1145,red,2,test1145.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1145.wav,44100,1.71829932
1146,red,2,test1146.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1146.wav,44100,3.01861678
1147,red,2,test1147.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1147.wav,44100,1.625419501
1148,red,2,test1148.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1148.wav,44100,1.486099773
1149,red,2,test1149.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1149.wav,44100,1.764739229
1150,red,2,test1150.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1150.wav,44100,1.904058957
1151,red,2,test1151.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1151.wav,44100,1.950498866
1152,red,2,test1152.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1152.wav,44100,1.857619048
1153,red,2,test1153.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1153.wav,44100,1.904058957
1154,red,2,test1154.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1154.wav,44100,1.950498866
1155,red,2,test1155.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1155.wav,44100,1.764739229
1156,red,2,test1156.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1156.wav,44100,1.346780045
1157,red,2,test1157.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1157.wav,44100,2.925736961
1158,red,2,test1158.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1158.wav,44100,1.625419501
1159,red,2,test1159.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1159.wav,44100,1.996938776
1160,red,2,test1160.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1160.wav,44100,1.811179138
1161,red,2,test1161.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1161.wav,44100,1.904058957
1162,red,2,test1162.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1162.wav,44100,1.764739229
1163,red,2,test1163.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1163.wav,44100,1.71829932
1164,red,2,test1164.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1164.wav,44100,1.950498866
1165,red,2,test1165.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1165.wav,44100,1.857619048
1166,red,2,test1166.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1166.wav,44100,1.996938776
1167,red,2,test1167.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1167.wav,44100,2.182698413
1168,red,2,test1168.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1168.wav,44100,1.811179138
1169,red,2,test1169.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1169.wav,44100,1.811179138
1170,red,2,test1170.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1170.wav,44100,1.439659864
1171,red,2,test1171.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1171.wav,44100,1.996938776
1172,red,2,test1172.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1172.wav,44100,1.950498866
1173,red,2,test1173.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1173.wav,44100,1.950498866
1174,red,2,test1174.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1174.wav,44100,2.043378685
1175,red,2,test1175.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1175.wav,44100,1.857619048
1176,red,2,test1176.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1176.wav,44100,1.904058957
1177,red,2,test1177.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1177.wav,44100,1.811179138
1178,red,2,test1178.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1178.wav,44100,2.043378685
1179,red,2,test1179.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1179.wav,44100,1.67185941
1180,red,2,test1180.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1180.wav,44100,1.486099773
1181,red,2,test1181.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1181.wav,44100,1.857619048
1182,red,2,test1182.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1182.wav,44100,1.811179138
1183,red,2,test1183.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1183.wav,44100,1.764739229
1184,red,2,test1184.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1184.wav,44100,1.857619048
1185,red,2,test1185.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1185.wav,44100,1.67185941
1186,red,2,test1186.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1186.wav,44100,1.67185941
1187,red,2,test1187.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1187.wav,44100,1.811179138
1188,red,2,test1188.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1188.wav,44100,1.71829932
1189,red,2,test1189.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1189.wav,44100,1.486099773
1190,red,2,test1190.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1190.wav,44100,1.300340136
1191,red,2,test1191.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1191.wav,44100,1.904058957
1192,red,2,test1192.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1192.wav,44100,1.625419501
1193,red,2,test1193.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1193.wav,44100,1.625419501
1194,red,2,test1194.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1194.wav,44100,1.764739229
1195,red,2,test1195.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1195.wav,44100,1.71829932
1196,red,2,test1196.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1196.wav,44100,3.01861678
1197,red,2,test1197.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1197.wav,44100,1.625419501
1198,red,2,test1198.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1198.wav,44100,1.486099773
1199,red,2,test1199.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1199.wav,44100,1.764739229
1200,red,2,test1200.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1200.wav,44100,1.904058957
1201,red,2,test1201.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1201.wav,44100,1.857619048
1202,red,2,test1202.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1202.wav,44100,1.161020408
1203,red,2,test1203.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1203.wav,44100,1.857619048
1204,red,2,test1204.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1204.wav,44100,1.486099773
1205,red,2,test1205.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1205.wav,44100,0.928820862
1206,red,2,test1206.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1206.wav,44100,0.975260771
1207,red,2,test1207.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1207.wav,44100,1.114580499
1208,red,2,test1208.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1208.wav,44100,1.02170068
1209,red,2,test1209.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1209.wav,44100,0.835941043
1210,red,2,test1210.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1210.wav,44100,1.114580499
1211,red,2,test1211.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1211.wav,44100,0.975260771
1212,red,2,test1212.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1212.wav,44100,1.207460317
1213,red,2,test1213.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1213.wav,44100,1.207460317
1214,red,2,test1214.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1214.wav,44100,1.02170068
1215,red,2,test1215.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1215.wav,44100,1.114580499
1216,red,2,test1216.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1216.wav,44100,0.928820862
1217,red,2,test1217.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1217.wav,44100,1.71829932
1218,red,2,test1218.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1218.wav,44100,1.114580499
1219,red,2,test1219.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1219.wav,44100,1.02170068
1220,red,2,test1220.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1220.wav,44100,1.114580499
1221,red,2,test1221.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1221.wav,44100,1.161020408
1222,red,2,test1222.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1222.wav,44100,1.114580499
1223,red,2,test1223.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1223.wav,44100,1.253900227
1224,red,2,test1224.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1224.wav,44100,1.161020408
1225,red,2,test1225.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1225.wav,44100,0.975260771
1226,red,2,test1226.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1226.wav,44100,0.975260771
1227,red,2,test1227.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1227.wav,44100,0.975260771
1228,red,2,test1228.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1228.wav,44100,0.928820862
1229,red,2,test1229.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1229.wav,44100,0.835941043
1230,red,2,test1230.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1230.wav,44100,1.114580499
1231,red,2,test1231.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1231.wav,44100,0.928820862
1232,red,2,test1232.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1232.wav,44100,1.114580499
1233,red,2,test1233.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1233.wav,44100,1.02170068
1234,red,2,test1234.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1234.wav,44100,1.207460317
1235,red,2,test1235.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1235.wav,44100,1.06814059
1236,red,2,test1236.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1236.wav,44100,1.06814059
1237,red,2,test1237.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1237.wav,44100,0.975260771
1238,red,2,test1238.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1238.wav,44100,0.835941043
1239,red,2,test1239.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1239.wav,44100,0.743061224
1240,red,2,test1240.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1240.wav,44100,0.928820862
1241,red,2,test1241.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1241.wav,44100,0.882380952
1242,red,2,test1242.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1242.wav,44100,1.06814059
1243,red,2,test1243.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1243.wav,44100,1.161020408
1244,red,2,test1244.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1244.wav,44100,0.928820862
1245,red,2,test1245.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1245.wav,44100,0.975260771
1246,red,2,test1246.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1246.wav,44100,1.114580499
